,id,label,text,triple
2276,12440.json,True,"Today, it is more difficult to enlist in the U.S. military than it is to enroll in college.",
2277,13440.json,False,"Democrat Stephen Webber voted to allow sex offenders to be within 500 feet of childcare centers and playgrounds, and even voted to allow sex offenders to be coaches.",
2278,1639.json,False,"According to the nonpartisan Congressional Budget Office, the IRS would need to hire over 16,000 people ... to audit the American people and impose the new taxes and mandates of the health care bill.",
2279,5669.json,True,"Tim Kaine reduced higher education funding by 25 percent when he was governor, driving up tuition...","[['Tim Kaine', 'people/person/employment_history./business/employment_tenure/title', 'governor']]"
2280,4555.json,True,"Today, you have six financial institutions, the largest six, that have assets that are the equivalent of 60 percent of the GDP of the United States of America.",
2281,5116.json,False,"Mitt Romney, Rick Perry, and Newt Gingrich all say they would cut foreign aid to Israel and every other country to zero.",
2282,5801.json,False,"Says bus riders subsidize the expensive, romanticized LeandertoAustin train.",
2283,9676.json,True,Having an active father makes children 98 percent more likely to graduate from college.,
2284,10659.json,True,Dallas AfricanAmerican and Hispanic students pass AP exams at a higher rate than any other place in America.,
2285,3384.json,True,We ... sold the state airplanes as I had promised.,
2286,10726.json,True,"In Wisconsin, a second arrest for carrying pot is a felony, but a second or subsequent arrest for carrying a gun illegally is a misdemeanor.",
2287,10239.json,False,"Keystone XL allows Canada to pump their oil, send it through our land, down to the Gulf, where it will be sold everywhere else.","[['Keystone XL', 'organization/organization/headquarters./location/mailing_address/country', 'Canada']]"
2288,3684.json,False,Drilling for oil on the Outer Continental Shelf and in parts of Alaska will immediately reduce our dangerous dependence on foreign oil.,
2289,10130.json,True,"A lawyer demanded several Houston pastors hand over to the city government many of their private papers, including their sermons.",
2290,4779.json,True,More than half of the people on food stamps today are children.,
2291,8071.json,True,Says our deficits are falling at the fastest rate in 60 years.,
2292,8611.json,True,"Just days ago, Irans Supreme Leader Ali Khamenei, who will oversee implementation of this agreement, was calling Israel a rabid dog and accusing the United States of war crimes.","[['Ali Khamenei', 'people/person/employment_history./business/employment_tenure/title', 'Supreme Leader']]"
2293,12866.json,False,We know this now. The banks no longer loan Donald Trump money because hes a terrible risk. So he goes to these Russian oligarchs and borrows money.,
2294,12417.json,False,Let me say that I dont think Bernie Sanders has had a single negative ad ever run against him.,
2295,13425.json,False,FBI confirms evidence of huge underground Clinton sex network.,
2296,2041.json,True,"Attorney General McCollum, SpeakerDesignate Cannon, Senate PresidentDesignate Haridopolos and I stood up to Governor Crist and worked to remove Jim Greer as Chairman because of his mismanagement of the party.","[['Haridopolos', 'organization/role/leaders./organization/leadership/person', 'Senate'], ['Crist', 'people/person/employment_history./business/employment_tenure/title', 'Governor'], ['Haridopolos', 'organization/role/leaders./organization/leadership/person', 'Senate'], ['McCollum', 'people/person/employment_history./business/employment_tenure/title', 'Attorney General'], ['McCollum', 'organization/role/leaders./organization/leadership/person', 'SpeakerDesignate Cannon']]"
2297,7374.json,False,On his definition of takers and makers,
2298,6499.json,True,Thirty percent of Sheldon Whitehouse campaign money is coming from special interests.,
2299,2736.json,True,"Lizbeth Benacquistos supporters would make abortion illegal in all cases, including rape, incest, even to save a womans life.",
2300,8208.json,True,We are about halfway to the presidents goal to cut greenhouse gas emissions and about half of that is because of the substitution of natural gas for coal in the power sector.,
2301,1821.json,True,The primary election results show Democrats are strong in Kentucky because the Democratic candidates both got more votes than Rand Paul did.,
2302,3962.json,True,Says 11 percent of the nations fatal car crashes in 2009 were attributed to distracted driving.,
2303,8945.json,True,Most folks wages havent gone up in over a decade.,
2304,3519.json,True,"Says a photo ID voting law in Georgia didnt dissuade black voters from participating in voting. It hasnt, it doesnt, and apparently, if you do cause and effect in that state, its been helpful.",
2305,3537.json,True,The ratio of people working for the government and working in manufacturing today is an almost exact reversal of the situation in 1960.,
2306,7973.json,False,Says Terry McAuliffe opposes Virginias righttowork law.,
2307,5902.json,True,"Says since 2000, Austins tax burden rose more than 40 percent while family income rose more than 20 percent.",
2308,10434.json,True,The Republican Party has not won a presidential election without either a Bush or a Nixon on the ticket since 1928.,
2309,3799.json,False,Says his barehanded catch posted on YouTube is real.,
2310,7413.json,False,Phoenix is already one of the kidnapping capitals of the world.,
2311,1708.json,False,The Health Care and Education Reconciliation Act is the largestever investment in higher education.,
2312,9183.json,True,Seventytwo percent of Georgians did not have a chance to finish college.,
2313,4446.json,False,The majority last quarter of Sherrod Browns campaign contributions came from outside of the state of Ohio.,
2314,10380.json,True,Says Mitch McConnell credits Republicans for recent economic improvements even though they took control of the Senate only days ago.,
2315,10789.json,True,A Penn State University study found that electronic cigarettes . . . are far less addictive than cigarettes.,
2316,8551.json,False,"On the federal minimum wage of 7.75, you cant even make half the poverty level.",
2317,11042.json,True,Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.,"[['County', 'location/hud_county_place/county', 'Jasper'], ['County', 'location/hud_county_place/county', 'Texas']]"
2318,12714.json,False,The Clinton camp was the first to get it out there and try to say there was something untoward about the speech that Melania Trump gave.,
2319,4258.json,True,"Says that voter identification laws keep poor people from voting, minorities from voting, the elderly from voting, students from voting.",
2320,7542.json,True,Nearly 65 percent  almost twothirds  of all new permanent residents obtained that status by virtue of their family status.,
2321,4560.json,False,Says that politicians who approved collective bargaining restrictions for public employees exploited a loophole exempting themselves from Senate Bill 5.,
2322,8627.json,True,"Its a good sign for Obamacare that in California, the proportion of kids who are signing up is the proportion of kids in the population.",
2323,7099.json,False,Wisconsin is the only state that allows parents or guardians to purchase alcohol for their children regardless of whether that child is seven or 20 years old at bars and restaurants.,
